playlist_id,playlist_title,music_title,artist,video_id,video_url
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Opium Trail,Thin Lizzy - Topic,lSzw7_f_hjs,https://youtube.com/watch?v=lSzw7_f_hjs
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,For Those Who Love To Live,Thin Lizzy - Topic,HJZXwK6wuCw,https://youtube.com/watch?v=HJZXwK6wuCw
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Hóstia,O Rappa - Topic,b5rMSqk8toY,https://youtube.com/watch?v=b5rMSqk8toY
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Boa noite xangô,O Rappa - Topic,VoyArJpjOvU,https://youtube.com/watch?v=VoyArJpjOvU
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Deus lhe pague,O Rappa - Topic,uVHDJqY25FQ,https://youtube.com/watch?v=uVHDJqY25FQ
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Desert Song (2009 Remaster),Michael Schenker Group - Topic,LO-NOSlqLW8,https://youtube.com/watch?v=LO-NOSlqLW8
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,"Secret Agent Man (From ""Secret Agent"" CBS TV Show)",Johnny Rivers - Topic,RIsgWYVXIcA,https://youtube.com/watch?v=RIsgWYVXIcA
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Secret Agent Man - Blues Traveler,CAPTAINSLOW15,GOsoa4AGRhY,https://youtube.com/watch?v=GOsoa4AGRhY
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,A Million To One,KISS - Topic,uZ5pxPWvM88,https://youtube.com/watch?v=uZ5pxPWvM88
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Dreams,Van Halen - Topic,cLdqOQTTTRY,https://youtube.com/watch?v=cLdqOQTTTRY
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Run With The Wolf,Rainbow - Topic,VWFMqA4TjQk,https://youtube.com/watch?v=VWFMqA4TjQk
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Rock You Like a Hurricane (2011),Scorpions - Topic,WnJFQEHsSrU,https://youtube.com/watch?v=WnJFQEHsSrU
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,The Temple Of The King,Rainbow - Topic,B7nKzCRL_oo,https://youtube.com/watch?v=B7nKzCRL_oo
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Tarot Woman,Rainbow - Topic,dDO-Kk9956g,https://youtube.com/watch?v=dDO-Kk9956g
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Starstruck,Rainbow - Topic,ughtJ6nLowY,https://youtube.com/watch?v=ughtJ6nLowY
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Sixteenth Century Greensleeves,Rainbow - Topic,wwTKtMQ-O7Y,https://youtube.com/watch?v=wwTKtMQ-O7Y
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Lady Of The Lake,Rainbow - Topic,hdN2Kf3L2QU,https://youtube.com/watch?v=hdN2Kf3L2QU
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Doctor Doctor,Iron Maiden - Topic,GFHEflfwmAM,https://youtube.com/watch?v=GFHEflfwmAM
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Come Out and Play (2008 Remaster),The Offspring - Topic,V92CRYaOQCI,https://youtube.com/watch?v=V92CRYaOQCI
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Staring At The Sun,The Offspring - Topic,R1xM-r4TF6Q,https://youtube.com/watch?v=R1xM-r4TF6Q
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,The Shed,Rainbow - Topic,ixJBcmavDeg,https://youtube.com/watch?v=ixJBcmavDeg
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Self Portrait,Rainbow - Topic,lL0kT5P3HgA,https://youtube.com/watch?v=lL0kT5P3HgA
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,"You're Gonna Go Far, Kid",The Offspring - Topic,weqK155M_4o,https://youtube.com/watch?v=weqK155M_4o
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Pretty Fly (For A White Guy),The Offspring - Topic,BepGmpLT9HA,https://youtube.com/watch?v=BepGmpLT9HA
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Original Prankster,The Offspring - Topic,NvI5B_6umN8,https://youtube.com/watch?v=NvI5B_6umN8
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,(Can't Get My) Head Around You,The Offspring - Topic,ZGEmcvdcoxE,https://youtube.com/watch?v=ZGEmcvdcoxE
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Mr. Mister - Broken Wings (Official Video),MrMisterVEVO,nKhN1t_7PEY,https://youtube.com/watch?v=nKhN1t_7PEY
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Drowning Pool - Bodies (Official HD Music Video),DrowningPoolVEVO,04F4xlWSFh0,https://youtube.com/watch?v=04F4xlWSFh0
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Monkey Business,Skid Row - Topic,W3v4aaVMMdY,https://youtube.com/watch?v=W3v4aaVMMdY
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Slave to the Grind,Skid Row - Topic,GO8u-6AOfaA,https://youtube.com/watch?v=GO8u-6AOfaA
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,In a Darkened Room,Skid Row - Topic,2N8AX-38dck,https://youtube.com/watch?v=2N8AX-38dck
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Wasted Time,Skid Row - Topic,83MFyNUPpT8,https://youtube.com/watch?v=83MFyNUPpT8
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Skid Row - Wasted Time (Official Music Video),RHINO,lYAbzJNXiJY,https://youtube.com/watch?v=lYAbzJNXiJY
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Skid Row - Youth Gone Wild (Official Music Video),RHINO,9RIeycixkK8,https://youtube.com/watch?v=9RIeycixkK8
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Skid Row In A Darkened Room music video HQ,audioslaverockband,UG8YURv36ew,https://youtube.com/watch?v=UG8YURv36ew
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Skid Row - Monkey Business (Official Music Video),RHINO,2pkpsxEyi-k,https://youtube.com/watch?v=2pkpsxEyi-k
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Danzig and The Temptations - Mother Was a Rolling Stone,Bill McClintock,Dz7RGARtAgc,https://youtube.com/watch?v=Dz7RGARtAgc
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,CORREÇÃO: Lei que tirou a calopsita das aves domésticas em SP.,Brena Braz,S4jv2ubCEFA,https://youtube.com/watch?v=S4jv2ubCEFA
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,One and Only,Timbaland - Topic,5-uvHoY3vHA,https://youtube.com/watch?v=5-uvHoY3vHA
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Não É Sério (Ao Vivo),Charlie Brown Jr. - Topic,tjqx4g-1Fb8,https://youtube.com/watch?v=tjqx4g-1Fb8
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Street Of Dreams,Rainbow - Topic,93HW85hHo7c,https://youtube.com/watch?v=93HW85hHo7c
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Black Masquerade,Rainbow - Topic,iKDdBhaBiY4,https://youtube.com/watch?v=iKDdBhaBiY4
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Still I'm Sad,Rainbow - Topic,ULz8lwil_lI,https://youtube.com/watch?v=ULz8lwil_lI
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Hall Of The Mountain King,Rainbow - Topic,g5OzeYDW0A8,https://youtube.com/watch?v=g5OzeYDW0A8
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Wolf To The Moon,Rainbow - Topic,vngmw8B2nYo,https://youtube.com/watch?v=vngmw8B2nYo
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Separate Ways (Worlds Apart) (2024 Remaster),Journey - Topic,UsdGgRL1xHc,https://youtube.com/watch?v=UsdGgRL1xHc
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,"Extreme - ""Banshee"" (Official Music Video)",OfficiallyExtreme,gYQ6MIjoY_k,https://youtube.com/watch?v=gYQ6MIjoY_k
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Wasting Away,Rockwell - Topic,yR4jNXJ0oeM,https://youtube.com/watch?v=yR4jNXJ0oeM
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Wheels of Confusion (2009 Remaster),Black Sabbath - Topic,LOF4R8Om8VE,https://youtube.com/watch?v=LOF4R8Om8VE
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Changes (2009 Remaster),Black Sabbath - Topic,exfhPVHOZzM,https://youtube.com/watch?v=exfhPVHOZzM
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Supernaut (2009 Remaster),Black Sabbath - Topic,qEjmvrBebdc,https://youtube.com/watch?v=qEjmvrBebdc
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Snowblind (2009 Remaster),Black Sabbath - Topic,z2bYZobEQ4g,https://youtube.com/watch?v=z2bYZobEQ4g
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Under the Sun (2009 Remaster),Black Sabbath - Topic,uvveoWpRsIE,https://youtube.com/watch?v=uvveoWpRsIE
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,"Tenacious D ""Beelzeboss"" with lyrics",glassmadegr,vOBKxUT9Da4,https://youtube.com/watch?v=vOBKxUT9Da4
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Green Day - Boulevard Of Broken Dreams [Official Music Video] [4K Upgrade],Green Day,Soa3gO7tL-c,https://youtube.com/watch?v=Soa3gO7tL-c
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Panic! At The Disco: I Write Sins Not Tragedies [OFFICIAL VIDEO],Fueled By Ramen,vc6vs-l5dkc,https://youtube.com/watch?v=vc6vs-l5dkc
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Ultraje a Rigor - Nada a Declarar (Clipe),ultrajearigor1,ds7V9BmIEtE,https://youtube.com/watch?v=ds7V9BmIEtE
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Cazuza - Blues da Piedade (Lyric Video),Cazuza,DJ3jiO7G9Ks,https://youtube.com/watch?v=DJ3jiO7G9Ks
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,No Cigar,Millencolin - Topic,kHXOhAKRfJk,https://youtube.com/watch?v=kHXOhAKRfJk
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,You - Bad Religion,SpenceIsAChef,EaFmLFalx50,https://youtube.com/watch?v=EaFmLFalx50
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Five Lessons Learned - Swingin' Utters,SpenceIsAChef,8_kGwK748wI,https://youtube.com/watch?v=8_kGwK748wI
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Bring Tha Noize - Anthrax ft. Chuck D. of Public Enemy,SpenceIsAChef,nD-h6lxPeo8,https://youtube.com/watch?v=nD-h6lxPeo8
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Sweet Child O' Mine,Guns N' Roses - Topic,oMfMUfgjiLg,https://youtube.com/watch?v=oMfMUfgjiLg
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Smells Like Teen Spirit,Nirvana - Topic,ljUtuoFt-8c,https://youtube.com/watch?v=ljUtuoFt-8c
PLrKAOHX96yPOEDGBk3bV4ZtVosFD-sQZw,pop rock,Godsmack - I Stand Alone,GodsmackVEVO,OYjZK_6i37M,https://youtube.com/watch?v=OYjZK_6i37M
PLrKAOHX96yPPPR-kmFaoXOEuGvsvnokKS,Gospel,Não há Deus MAIOR - Comunidade de Nilópolis (HD) - COM LETRA,A Caminho do Céu,DJQkbmLZzew,https://youtube.com/watch?v=DJQkbmLZzew
PLrKAOHX96yPPPR-kmFaoXOEuGvsvnokKS,Gospel,Liberta-Me de Mim,Luma Elpidio - Topic,VriiCdj9hGU,https://youtube.com/watch?v=VriiCdj9hGU
PLrKAOHX96yPPPR-kmFaoXOEuGvsvnokKS,Gospel,Anderson Freire - Bom Samaritano (Ao Vivo),MK MUSIC,_AwrzFhRZMA,https://youtube.com/watch?v=_AwrzFhRZMA
PLrKAOHX96yPPPR-kmFaoXOEuGvsvnokKS,Gospel,Midian Lima - Não Pare (Clipe Oficial MK Music),MK MUSIC,dANcAGydlsM,https://youtube.com/watch?v=dANcAGydlsM
PLrKAOHX96yPPPR-kmFaoXOEuGvsvnokKS,Gospel,Jó,Midian Lima - Topic,IWSPRD-6rXc,https://youtube.com/watch?v=IWSPRD-6rXc
PLrKAOHX96yPPPR-kmFaoXOEuGvsvnokKS,Gospel,Anderson Freire - Coração Valente (Clipe Oficial MK Music em HD),MK MUSIC,Hi9y53ymQO4,https://youtube.com/watch?v=Hi9y53ymQO4
PLrKAOHX96yPPPR-kmFaoXOEuGvsvnokKS,Gospel,Nathália Braga | Existe Vida Aí [Cover Sued Silva],Nathália Braga,HjgFzOq8XOo,https://youtube.com/watch?v=HjgFzOq8XOo
PLrKAOHX96yPPPR-kmFaoXOEuGvsvnokKS,Gospel,Deleted video,Ruan Candido,Dq3Cf11SBQE,https://youtube.com/watch?v=Dq3Cf11SBQE
PLrKAOHX96yPM-T2uWxFYKjWPV3TUbE2UX,Zzz,El Za Za Za (Mesa Que Más Aplauda) (Radio Edit),Climax - Topic,mX-qVEI5sxY,https://youtube.com/watch?v=mX-qVEI5sxY
PLrKAOHX96yPM-T2uWxFYKjWPV3TUbE2UX,Zzz,Khaled - El Arbi,Crica Cavalcante,TATrYS_FW_A,https://youtube.com/watch?v=TATrYS_FW_A
PLrKAOHX96yPM-T2uWxFYKjWPV3TUbE2UX,Zzz,"Black Label Society and The Temptations - ""Suicide Confusion""",Bill McClintock,Isl8BPC7UB0,https://youtube.com/watch?v=Isl8BPC7UB0
PLrKAOHX96yPM-T2uWxFYKjWPV3TUbE2UX,Zzz,Trepada Em Cuiabă,Leno Brega - Topic,Ey5PvMHX_9g,https://youtube.com/watch?v=Ey5PvMHX_9g
PLrKAOHX96yPM-T2uWxFYKjWPV3TUbE2UX,Zzz,Buceteiro,Leno Brega - Topic,Om4hdXBKcmc,https://youtube.com/watch?v=Om4hdXBKcmc
PLrKAOHX96yPM-T2uWxFYKjWPV3TUbE2UX,Zzz,Mane Garanhão,Leno Brega - Topic,E2BVwLWoXO0,https://youtube.com/watch?v=E2BVwLWoXO0
PLrKAOHX96yPM-T2uWxFYKjWPV3TUbE2UX,Zzz,Estrupadora,Leno Brega - Topic,F2b5NkjVi2M,https://youtube.com/watch?v=F2b5NkjVi2M
PLrKAOHX96yPM-T2uWxFYKjWPV3TUbE2UX,Zzz,Fio de Pentelho,Leno Brega - Topic,97ZVH42W-eI,https://youtube.com/watch?v=97ZVH42W-eI
PLrKAOHX96yPM-T2uWxFYKjWPV3TUbE2UX,Zzz,deixa os garoto brinca,nayasants2007,UmyT5yQEtWY,https://youtube.com/watch?v=UmyT5yQEtWY
PLrKAOHX96yPM-T2uWxFYKjWPV3TUbE2UX,Zzz,Private video,Ruan Candido,Bivokx1gpeI,https://youtube.com/watch?v=Bivokx1gpeI
PLrKAOHX96yPM-T2uWxFYKjWPV3TUbE2UX,Zzz,Bebe Negão,Circuito Reggae - Topic,9-XqtCfLl4c,https://youtube.com/watch?v=9-XqtCfLl4c
PLrKAOHX96yPPH6nXcU9dT7Bklt6ZqtCsX,Religious,Salman Al Utaybi | Beautiful Recitation of Quran,MercifulServant,P4_--6zN43M,https://youtube.com/watch?v=P4_--6zN43M
PLrKAOHX96yPPH6nXcU9dT7Bklt6ZqtCsX,Religious,Im Hashem Lo Yivneh Bayis - Shira Choir | מקהלת שירה מבצעת את ׳אם השם לא יבנה בית,shiezoli,ckVYO9oI8vc,https://youtube.com/watch?v=ckVYO9oI8vc
